Date,Symbols,Close,High,Low,Open,Volume
2020-11-18,AMZN,3105.46,3140.0,3105.1,3134.0,2916836.0
2020-11-18,GOOGL,1740.64,1765.0,1738.5658,1756.64,1005377.0
2020-11-18,FB,271.97,277.3889,271.84,274.52,12152945.0
2020-11-18,TWTR.US,43.33,44.29,42.8,42.94,9988717.0
2020-11-18,MSFT.US,209.7,213.78,209.57,212.26,28558371.0
2020-11-18,TTST.UK,6.7168,6.7365,6.6579,6.6579,18454.0
2020-11-19,AMZN,3117.02,3125.0,3080.92,3105.31,3010270.0
2020-11-19,GOOGL,1758.57,1763.49,1730.02,1733.23,1005340.0
2020-11-19,FB,272.94,273.47,269.19,271.025,12963658.0
2020-11-19,TWTR.US,43.62,43.87,42.8,43.12,13873994.0
2020-11-19,MSFT.US,211.04,211.64,208.57,210.0,24954911.0
2020-11-19,TTST.UK,6.7954,6.874,6.7954,6.874,7758.0
2020-11-20,AMZN,3099.4,3132.89,3098.0456,3117.02,3380138.0
2020-11-20,GOOGL,1736.38,1768.3625,1735.0,1762.0,1385322.0
2020-11-20,FB,269.7,273.0,269.41,272.56,18122412.0
2020-11-20,TWTR.US,44.68,45.32,43.45,43.8,17050972.0
2020-11-20,MSFT.US,209.03,211.89,208.64,210.82,22992532.0
2020-11-20,TTST.UK,6.9132,6.9329,6.7758,6.8347,11153.0
2020-11-23,AMZN,3098.39,3139.745,3065.46,3116.6986,4708887.0
2020-11-23,GOOGL,1727.56,1745.99,1710.18,1740.22,1127618.0
2020-11-23,FB,268.43,270.9471,264.53,270.89,20990786.0
2020-11-23,TWTR.US,44.94,45.565,44.18,44.9,10392108.0
2020-11-23,MSFT.US,208.75,210.91,206.8,209.59,25851499.0
2020-11-23,TTST.UK,7.0311,7.0704,6.9525,6.9918,22167.0
2020-11-24,AMZN,3118.06,3134.25,3086.258,3100.5,3602102.0
2020-11-24,GOOGL,1763.9,1766.475,1720.73,1727.5,1400306.0
2020-11-24,FB,276.92,277.8199,267.87,268.49,16930424.0
2020-11-24,TWTR.US,45.23,45.44,44.46,45.13,9053930.0
2020-11-24,MSFT.US,212.47,212.86,207.5,208.23,34201987.0
2020-11-24,TTST.UK,7.1489,7.1489,7.09,7.1489,20603.0
2020-11-25,AMZN,3185.07,3198.0,3140.26,3141.87,3790403.0
2020-11-25,GOOGL,1764.13,1770.38,1748.36,1767.81,979957.0
2020-11-25,FB,275.59,280.18,272.65,278.14,12467009.0
2020-11-25,TWTR.US,46.43,46.85,44.85,44.97,15076622.0
2020-11-25,MSFT.US,212.48,213.9,211.08,213.72,21150329.0
2020-11-25,TTST.UK,7.0114,7.1293,6.9918,7.1293,23758.0
2020-11-26,TTST.UK,7.3846,7.4632,7.1686,7.2275,12172.0
2020-11-27,AMZN,3195.34,3216.19,3190.05,3211.26,2392867.0
2020-11-27,GOOGL,1787.02,1797.01,1764.54,1764.54,739507.0
2020-11-27,FB,277.81,279.13,274.82,277.39,7808426.0
2020-11-27,TWTR.US,46.59,47.005,46.2,46.56,5133346.0
2020-11-27,MSFT.US,213.84,214.86,212.65,213.46,14607135.0
2020-11-27,TTST.UK,7.5417,7.6792,7.1686,7.4042,28436.0
2020-11-30,AMZN,3168.04,3228.39,3125.55,3208.48,4063916.0
2020-11-30,GOOGL,1754.4,1780.335,1747.84,1775.65,1620887.0
2020-11-30,FB,276.97,277.7,271.01,276.03,16693336.0
2020-11-30,TWTR.US,46.51,46.82,44.935,46.52,9968764.0
2020-11-30,MSFT.US,212.68,213.37,209.47,212.71,33281024.0
2020-11-30,TTST.UK,7.6988,7.6988,7.2864,7.5221,92810.0
2020-12-01,AMZN,3220.08,3248.95,3157.18,3188.5,4544382.0
2020-12-01,GOOGL,1795.36,1821.7199,1763.03,1766.655,1868134.0
2020-12-01,FB,286.55,289.3,278.96,279.16,20777906.0
2020-12-01,TWTR.US,46.67,47.265,45.805,46.76,9084029.0
2020-12-01,MSFT.US,214.8,215.91,211.96,213.12,31133635.0
2020-12-01,TTST.UK,7.7381,7.797,7.6595,7.6595,20714.0
2020-12-02,AMZN,3203.53,3232.0,3173.2601,3221.65,3129304.0
2020-12-02,GOOGL,1824.97,1832.74,1785.1695,1795.36,1471235.0
2020-12-02,FB,287.52,291.78,280.825,285.36,17361624.0
2020-12-02,TWTR.US,47.23,47.94,45.93,46.36,10284001.0
2020-12-02,MSFT.US,213.97,214.06,211.42,213.49,23879687.0
2020-12-02,TTST.UK,7.9934,8.1113,7.9149,7.9149,9790.0
2020-12-03,AMZN,3186.73,3228.64,3181.31,3205.46,2892039.0
2020-12-03,GOOGL,1821.84,1843.83,1817.0,1820.54,1236366.0
2020-12-03,FB,281.85,286.65,281.07,286.25,12921694.0
2020-12-03,TWTR.US,47.79,48.15,47.03,47.17,7135954.0
2020-12-03,MSFT.US,212.85,214.97,212.26,213.22,25285235.0
2020-12-03,TTST.UK,8.1898,8.2291,8.1505,8.2291,97054.0
2020-12-04,AMZN,3162.58,3198.21,3158.76,3162.58,2913611.0
2020-12-04,GOOGL,1823.76,1829.4994,1813.59,1820.22,1027242.0
2020-12-04,FB,279.7,283.46,279.3,280.3,10880299.0
2020-12-04,TWTR.US,47.73,48.34,47.67,47.75,6275308.0
2020-12-04,MSFT.US,212.97,213.98,211.79,212.83,24827376.0
2020-12-04,TTST.UK,8.1898,8.2684,8.1309,8.2684,125363.0
2020-12-07,AMZN,3158.0,3180.76,3141.69,3156.48,2745875.0
2020-12-07,GOOGL,1817.03,1829.29,1803.04,1815.55,1113877.0
2020-12-07,FB,285.58,288.49,278.2,279.19,12997268.0
2020-12-07,TWTR.US,47.9,48.34,47.07,47.55,7740202.0
2020-12-07,MSFT.US,212.9,214.13,211.6,212.98,24764013.0
2020-12-07,TTST.UK,8.072,8.1702,8.0327,8.1505,73137.0
2020-12-08,AMZN,3177.29,3184.13,3120.02,3158.9,3279049.0
2020-12-08,GOOGL,1811.33,1815.97,1791.28,1808.52,996317.0
2020-12-08,FB,283.4,286.4272,281.55,286.01,10731946.0
2020-12-08,TWTR.US,47.43,48.1,46.9,47.79,7441118.0
2020-12-08,MSFT.US,214.6,215.49,211.51,212.58,23420407.0
2020-12-08,TTST.UK,8.0916,8.1505,8.072,8.1113,1577.0
2020-12-09,AMZN,3104.2,3174.43,3088.0,3167.89,4096259.0
2020-12-09,GOOGL,1777.86,1828.37,1762.0001,1810.36,1585578.0
2020-12-09,FB,277.92,287.63,271.75,283.66,25160530.0
2020-12-09,TWTR.US,47.23,48.735,46.92,47.48,9241550.0
2020-12-09,MSFT.US,210.42,213.83,209.84,213.77,32631993.0
2020-12-09,TTST.UK,7.9934,8.1505,7.9541,8.1309,3367.0
2020-12-10,AMZN,3101.49,3142.1,3076.0,3088.99,3030179.0
2020-12-10,GOOGL,1767.65,1774.99,1733.527,1762.6,1434411.0
2020-12-10,FB,277.12,278.73,271.86,275.535,20065091.0
2020-12-10,TWTR.US,51.21,51.74,46.54,46.7,24145393.0
2020-12-10,MSFT.US,209.16,211.69,209.0,210.39,26639930.0
2020-12-10,TTST.UK,8.1113,8.1898,8.0327,8.1505,4821.0
2020-12-11,AMZN,3116.42,3118.67,3072.82,3096.66,3064695.0
2020-12-11,GOOGL,1774.8,1777.31,1752.74,1760.0,931431.0
2020-12-11,FB,273.55,276.48,270.25,274.53,14391401.0
2020-12-11,TWTR.US,51.44,52.45,49.97,50.62,18020221.0
2020-12-11,MSFT.US,211.87,211.93,207.75,208.69,31182072.0
2020-12-11,TTST.UK,8.2487,8.2684,8.1309,8.1309,15770.0
2020-12-14,AMZN,3156.97,3190.47,3126.0,3143.0,4155794.0
2020-12-14,GOOGL,1752.26,1789.8,1749.13,1770.72,1652471.0
2020-12-14,FB,274.19,277.22,271.56,273.3722,16376880.0
2020-12-14,TWTR.US,52.02,53.4843,51.795,51.97,17418187.0
2020-12-14,MSFT.US,212.81,214.8,211.5,211.6,28986744.0
2020-12-14,TTST.UK,8.1702,8.9361,8.1702,8.8379,33493.0
2020-12-15,AMZN,3165.12,3188.4999,3130.49,3181.01,3323686.0
2020-12-15,GOOGL,1761.08,1764.0,1741.67,1759.86,1068292.0
2020-12-15,FB,275.55,276.08,267.47,274.83,23979461.0
2020-12-15,TWTR.US,52.82,52.96,51.61,52.02,10868671.0
2020-12-15,MSFT.US,212.74,214.01,210.86,213.77,27194827.0
2020-12-15,TTST.UK,8.6612,8.6612,8.3077,8.3273,22967.0
2020-12-16,AMZN,3240.96,3247.0,3163.68,3176.01,4427616.0
2020-12-16,GOOGL,1757.19,1769.11,1749.06,1769.11,1233836.0
2020-12-16,FB,275.67,277.86,272.51,274.76,15884999.0
2020-12-16,TWTR.US,54.03,56.11,53.64,54.77,29099416.0
2020-12-16,MSFT.US,217.86,218.67,213.33,213.36,35252335.0
2020-12-16,TTST.UK,8.6415,9.1129,8.5433,9.1129,19109.0
2020-12-17,AMZN,3236.08,3263.51,3221.0,3250.0,3474347.0
2020-12-17,GOOGL,1740.51,1766.71,1731.15,1763.93,1744005.0
2020-12-17,FB,274.48,280.44,273.61,277.07,16377844.0
2020-12-17,TWTR.US,54.63,55.1724,53.9403,54.57,11739927.0
2020-12-17,MSFT.US,218.0,219.45,216.51,218.43,32728465.0
2020-12-17,TTST.UK,8.563,8.8379,8.3666,8.8379,7628.0
2020-12-18,AMZN,3201.65,3249.42,3171.6,3243.99,5995713.0
2020-12-18,GOOGL,1726.22,1748.36,1715.0,1746.1702,4262837.0
2020-12-18,FB,276.4,278.0,271.14,275.775,26693249.0
2020-12-18,TWTR.US,55.87,56.08,54.27,54.93,20450263.0
2020-12-18,MSFT.US,217.17,218.27,214.61,217.17,63769317.0
2020-12-18,TTST.UK,8.5041,8.5041,8.4059,8.4059,155876.0
2020-12-21,AMZN,3206.18,3226.9666,3166.0,3200.01,3836846.0
2020-12-21,GOOGL,1734.56,1737.0,1694.0,1709.13,1698707.0
2020-12-21,FB,272.79,274.67,267.79,272.978,16553740.0
2020-12-21,TWTR.US,54.64,55.68,53.58,54.5,10349406.0
2020-12-21,MSFT.US,221.15,222.55,215.87,216.14,37425087.0
2020-12-21,TTST.UK,7.7774,8.5237,7.7185,8.4451,14005.0
2020-12-22,AMZN,3206.52,3222.0,3180.08,3202.8434,2381781.0
2020-12-22,GOOGL,1720.22,1732.6123,1705.78,1729.33,1018829.0
2020-12-22,FB,267.09,271.5,264.63,271.5,17334999.0
2020-12-22,TWTR.US,54.91,55.68,54.37,55.0,9263028.0
2020-12-22,MSFT.US,222.49,224.16,220.41,221.25,22791504.0
2020-12-22,TTST.UK,8.0131,8.4059,7.8559,7.8756,159352.0
2020-12-23,AMZN,3185.27,3210.13,3184.17,3205.0,2093787.0
2020-12-23,GOOGL,1728.23,1744.11,1721.2,1723.93,1148684.0
2020-12-23,FB,268.11,272.1699,266.23,266.89,14329038.0
2020-12-23,TWTR.US,54.3,55.45,54.23,55.34,6008590.0
2020-12-23,MSFT.US,219.58,222.11,219.36,221.67,18821950.0
2020-12-23,TTST.UK,8.2291,8.2487,8.0523,8.0523,139448.0
2020-12-24,AMZN,3172.69,3202.0,3169.0,3193.9,1451917.0
2020-12-24,GOOGL,1734.16,1742.41,1724.35,1729.0,465638.0
2020-12-24,FB,267.4,270.4,266.2,268.875,6702033.0
2020-12-24,TWTR.US,53.97,55.19,53.8572,54.52,3661053.0
2020-12-24,MSFT.US,221.31,222.16,219.76,219.98,10619581.0
2020-12-24,TTST.UK,8.2487,8.3077,8.2487,8.288,384.0
2020-12-28,AMZN,3283.96,3304.0,3172.69,3194.0,5686787.0
2020-12-28,GOOGL,1773.96,1787.0,1741.82,1744.91,1382537.0
2020-12-28,FB,277.0,277.3,265.66,268.74,23299707.0
2020-12-28,TWTR.US,54.43,55.18,53.93,55.0,6829611.0
2020-12-28,MSFT.US,223.49,224.56,221.58,222.98,18050795.0
2020-12-29,AMZN,3322.0,3350.65,3281.223,3309.94,4872933.0
2020-12-29,GOOGL,1757.76,1788.47,1755.11,1787.23,986287.0
2020-12-29,FB,276.78,280.51,276.28,276.95,16382995.0
2020-12-29,TWTR.US,54.36,55.4,53.55,54.51,6644767.0
2020-12-29,MSFT.US,222.68,225.71,222.13,224.84,17517045.0
2020-12-29,TTST.UK,8.3469,8.4648,8.3077,8.3077,11500.0
2020-12-30,AMZN,3285.85,3342.1,3282.47,3341.0,3209310.0
2020-12-30,GOOGL,1736.25,1767.76,1728.0,1765.0,1051308.0
2020-12-30,FB,271.87,278.08,271.71,277.95,11803795.0
2020-12-30,TWTR.US,54.33,54.91,54.14,54.69,5329508.0
2020-12-30,MSFT.US,220.24,224.16,220.03,223.76,20404935.0
2020-12-30,TTST.UK,8.6415,8.7005,8.3469,8.3666,38707.0
2020-12-31,AMZN,3256.93,3282.9219,3241.2,3275.0,2957206.0
2020-12-31,GOOGL,1752.64,1757.5,1736.09,1737.27,1053479.0
2020-12-31,FB,273.16,277.09,269.81,272.0,12900408.0
2020-12-31,TWTR.US,54.15,54.31,53.74,54.24,4832261.0
2020-12-31,MSFT.US,220.98,221.56,218.26,220.26,21079112.0
2020-12-31,TTST.UK,8.5041,8.7005,8.5041,8.7005,11122.0
2021-01-04,AMZN,3186.63,3272.0,3144.02,3270.0,4411449.0
2021-01-04,GOOGL,1726.13,1762.4899,1707.14,1760.0,1866195.0
2021-01-04,FB,268.94,275.0,265.2,274.78,15106113.0
2021-01-04,TWTR.US,54.53,55.49,53.58,54.49,12231560.0
2021-01-04,MSFT.US,216.28,221.56,213.42,221.09,37373001.0
2021-01-04,TTST.UK,9.1325,9.2504,8.9361,8.9754,28037.0
2021-01-05,AMZN,3218.51,3223.38,3165.06,3166.01,2655548.0
2021-01-05,GOOGL,1740.05,1746.83,1716.9,1725.09,1017962.0
2021-01-05,FB,270.97,272.4,268.2111,268.29,9871557.0
2021-01-05,TWTR.US,53.88,54.5,53.15,53.41,8317207.0
2021-01-05,MSFT.US,216.49,217.1,214.29,215.85,23978775.0
2021-01-05,TTST.UK,9.054,9.0736,8.9558,9.0147,7465.0
2021-01-06,AMZN,3138.38,3197.509,3131.16,3146.48,4394815.0
2021-01-06,GOOGL,1722.88,1743.965,1696.1014,1700.255,2329401.0
2021-01-06,FB,263.31,267.75,260.01,262.0,24354149.0
2021-01-06,TWTR.US,53.26,54.5165,52.57,53.27,9260008.0
2021-01-06,MSFT.US,210.87,215.08,210.56,210.79,36165669.0
2021-01-06,TTST.UK,9.3093,9.3093,9.0147,9.1325,20506.0
2021-01-07,AMZN,3162.16,3208.542,3155.0,3157.0,3514545.0
2021-01-07,GOOGL,1774.34,1777.82,1726.76,1726.76,2096829.0
2021-01-07,FB,268.74,271.61,264.78,265.9,15789756.0
2021-01-07,TWTR.US,52.33,53.3799,51.46,52.22,18967648.0
2021-01-07,MSFT.US,216.87,217.92,212.32,212.65,27875625.0
2021-01-07,TTST.UK,9.545,9.663,9.4271,9.565,44184.0
2021-01-08,AMZN,3182.7,3190.64,3142.2,3180.0,3537744.0
2021-01-08,GOOGL,1797.83,1799.355,1761.22,1777.16,1774226.0
2021-01-08,FB,267.57,268.95,263.18,268.31,18528251.0
2021-01-08,TWTR.US,51.48,52.7,50.19,52.5,16955435.0
